precision,recall,f1,fpr,balanced_accuracy,n_test,n_attack,n_normal,roc_auc,pr_auc,fold_id,held_out_run,model,condition,clean_f1,clean_roc_auc,abs_f1_drop,abs_auc_drop
0.7379501385041551,0.7800878477306002,0.7584341637010676,0.5083288554540569,0.6358794961382717,5276,3415,1861,0.6842395695571344,0.7846911861704826,5,15,Compact MLP,relay_loss_R1,0.7871225355627651,0.721578552754663,0.02868837186169748,0.0373389831975286
0.6904761904761905,0.7982430453879942,0.7404590520168409,0.6566362170875873,0.5708034141502034,5276,3415,1861,0.6552740501454295,0.7823006607224503,5,15,Compact MLP,relay_loss_R2,0.7871225355627651,0.721578552754663,0.0466634835459242,0.06630450260923348
0.7024892292963141,0.8594436310395315,0.7730804688528908,0.6679204728640515,0.59576157908774,5276,3415,1861,0.6817336355475693,0.7923360291458832,5,15,Compact MLP,relay_loss_R3,0.7871225355627651,0.721578552754663,0.01404206670987429,0.03984491720709371
0.6596794081381011,0.7833089311859444,0.7161981258366801,0.7415368081676518,0.5208860615091463,5276,3415,1861,0.5679726339292388,0.7236935786073578,5,15,Compact MLP,relay_loss_R4,0.7871225355627651,0.721578552754663,0.07092440972608505,0.15360591882542418
0.7860880941997384,0.8754249635745508,0.8283547794117647,0.8508239375542064,0.5123005130101722,5271,4118,1153,0.6440133157710506,0.8787739803688841,6,13,Logistic Regression,relay_loss_R1,0.8759345541228736,0.6542941592492418,0.04757977471110886,0.010280843478191248
0.79125138427464,0.694026226323458,0.7394566623544632,0.6539462272333044,0.5200399995450768,5271,4118,1153,0.5701029305900902,0.8280737956440642,6,13,Logistic Regression,relay_loss_R2,0.8759345541228736,0.6542941592492418,0.1364778917684104,0.08419122865915163
0.7937631027253669,0.7355512384652744,0.7635492815729771,0.6825672159583694,0.5264920112534525,5271,4118,1153,0.525604805674072,0.7988498159504391,6,13,Logistic Regression,relay_loss_R3,0.8759345541228736,0.6542941592492418,0.1123852725498965,0.12868935357516986
0.7962913195377587,0.7195240407965031,0.755963770889144,0.6574154379878577,0.5310543014043226,5271,4118,1153,0.562696211963891,0.8284889751289664,6,13,Logistic Regression,relay_loss_R4,0.8759345541228736,0.6542941592492418,0.11997078323372956,0.09159794728535087
0.8107030430220357,0.9380767362797474,0.8697512101767421,0.782307025151778,0.5778848555639847,5271,4118,1153,0.679590943995161,0.8741454317685621,6,13,Random Forest,relay_loss_R1,0.8308243727598567,0.6486549015659888,-0.03892683741688541,-0.03093604242917214
0.8090032154340836,0.9164643030597377,0.8593874530342708,0.7727666955767563,0.5718488037414907,5271,4118,1153,0.6501150787248839,0.8727803802039487,6,13,Random Forest,relay_loss_R2,0.8308243727598567,0.6486549015659888,-0.02856308027441412,-0.0014601771588951262
0.8112201365187713,0.9235065565808644,0.8637292754939814,0.7675628794449263,0.5779718385679691,5271,4118,1153,0.637985899065175,0.8555176346216383,6,13,Random Forest,relay_loss_R3,0.8308243727598567,0.6486549015659888,-0.03290490273412472,0.010669002500813818
0.7956630525437864,0.9266634288489558,0.8561812878617905,0.849956634865568,0.5383533969916938,5271,4118,1153,0.5706559992788625,0.8290674954639891,6,13,Random Forest,relay_loss_R4,0.8308243727598567,0.6486549015659888,-0.02535691510193383,0.07799890228712636
0.8083653435766112,0.9198640116561437,0.8605179463880055,0.7788378143972247,0.5705130986294595,5271,4118,1153,0.7113035150821789,0.9059129597491915,6,13,XGBoost,relay_loss_R1,0.8417308832246592,0.7029166054135021,-0.01878706316334633,-0.008386909668676834
0.8178266178266178,0.8132588635259835,0.8155363448191891,0.6470078057241977,0.5831255289008929,5271,4118,1153,0.682786884900635,0.8945831421741418,6,13,XGBoost,relay_loss_R2,0.8417308832246592,0.7029166054135021,0.026194538405470036,0.0201297205128671
0.8057914217287176,0.8987372510927635,0.8497302261508438,0.7736339982653946,0.5625516264136844,5271,4118,1153,0.6426612881824849,0.8665089867382161,6,13,XGBoost,relay_loss_R3,0.8417308832246592,0.7029166054135021,-0.00799934292618465,0.06025531723101718
0.7938393839383938,0.8761534725594949,0.8329677940667205,0.8126626192541196,0.5317454266526876,5271,4118,1153,0.6045314564661648,0.8575681912035329,6,13,XGBoost,relay_loss_R4,0.8417308832246592,0.7029166054135021,0.008763089157938664,0.0983851489473373
0.8291173304628633,0.7481787275376396,0.7865713556293081,0.5507372072853426,0.5987207601261485,5271,4118,1153,0.6463485882848005,0.869341102653566,6,13,Compact MLP,relay_loss_R1,0.8602395892755277,0.6835080224445637,0.07366823364621955,0.037159434159763194
0.8151088348271447,0.7729480330257407,0.7934687772653621,0.6261925411968777,0.5733777459144315,5271,4118,1153,0.6374436769253256,0.8603829897587874,6,13,Compact MLP,relay_loss_R2,0.8602395892755277,0.6835080224445637,0.06677081201016555,0.046064345519238103
0.8086172344689379,0.7838756677999029,0.7960542540073983,0.6626192541196878,0.5606282068401076,5271,4118,1153,0.6558969211386392,0.8743795414961433,6,13,Compact MLP,relay_loss_R3,0.8602395892755277,0.6835080224445637,0.06418533526812942,0.02761110130592448
0.7963883800052343,0.7389509470616804,0.7665952890792291,0.6747614917606245,0.532094727650528,5271,4118,1153,0.563767177037161,0.8276430887247136,6,13,Compact MLP,relay_loss_R4,0.8602395892755277,0.6835080224445637,0.09364430019629855,0.11974084540740271
0.7958251793868232,0.9221466364323507,0.8543417366946778,0.7324492979719188,0.594848669230216,5251,3969,1282,0.7218702353536319,0.8852274980205995,7,11,Logistic Regression,relay_loss_R1,0.8628747795414462,0.7121722208268528,0.008533042846768368,-0.009698014526779097
0.7871666226564563,0.7510707986898463,0.7686952037132543,0.6287051482059283,0.5611828252419591,5251,3969,1282,0.5705691417377028,0.7890132711832449,7,11,Logistic Regression,relay_loss_R2,0.8628747795414462,0.7121722208268528,0.09417957582819192,0.14160307908915004
0.7438082556591211,0.7037037037037037,0.7232004142931123,0.750390015600624,0.47665684405153985,5251,3969,1282,0.48329064681861655,0.747672278645539,7,11,Logistic Regression,relay_loss_R3,0.8628747795414462,0.7121722208268528,0.13967436524833388,0.22888157400823628
0.7701180257510729,0.7233560090702947,0.7460049369884371,0.6684867394695788,0.527434634800358,5251,3969,1282,0.5779726578329951,0.8033302334510463,7,11,Logistic Regression,relay_loss_R4,0.8628747795414462,0.7121722208268528,0.11686984255300914,0.1341995629938577
0.7750822368421053,0.9498614260519023,0.8536171176270803,0.8533541341653667,0.5482536459432679,5251,3969,1282,0.6498390018745118,0.8423637156963767,7,11,Random Forest,relay_loss_R1,0.831573896353167,0.6622332240228384,-0.022043221273913227,0.012394222148326528
0.7804249839021249,0.9160997732426304,0.8428372739916551,0.7979719188767551,0.5590639271829376,5251,3969,1282,0.6487337120091001,0.851724422219755,7,11,Random Forest,relay_loss_R2,0.831573896353167,0.6622332240228384,-0.011263377638488059,0.013499512013738224
0.7862054594707231,0.9506172839506173,0.8606295620437956,0.8003120124804992,0.575152635735059,5251,3969,1282,0.6663015122267778,0.8449045456386578,7,11,Random Forest,relay_loss_R3,0.831573896353167,0.6622332240228384,-0.029055665690628563,-0.004068288203939452
0.7632122213047069,0.9314688838498363,0.8389878588448882,0.8946957878315133,0.5183865480091615,5251,3969,1282,0.5429083981197496,0.7988500871202039,7,11,Random Forest,relay_loss_R4,0.831573896353167,0.6622332240228384,-0.0074139624917212155,0.1193248259030888
0.7740820734341253,0.9029982363315696,0.8335853006163507,0.8159126365054602,0.5435427999130547,5251,3969,1282,0.6628712616380695,0.8716704476427486,7,11,XGBoost,relay_loss_R1,0.810930576070901,0.6690918581565636,-0.0226547245454497,0.006220596518494048
0.799737876802097,0.7687074829931972,0.7839157245632066,0.5959438377535101,0.5863818226198436,5251,3969,1282,0.6541700519116758,0.8627993876311958,7,11,XGBoost,relay_loss_R2,0.810930576070901,0.6690918581565636,0.02701485150769445,0.014921806244887814
0.7858455882352942,0.8616780045351474,0.8220165845451268,0.7269890795631825,0.5673444624859825,5251,3969,1282,0.6362073228205016,0.8396955496994793,7,11,XGBoost,relay_loss_R3,0.810930576070901,0.6690918581565636,-0.011086008474225806,0.03288453533606195
0.7774217402021197,0.7946586041824137,0.7859456765512086,0.7043681747269891,0.5451452147277123,5251,3969,1282,0.5821881476921964,0.8242878911258368,7,11,XGBoost,relay_loss_R4,0.810930576070901,0.6690918581565636,0.024984899519692405,0.08690371046436718
0.8174518201284796,0.7694633408919124,0.7927319922128488,0.53198127925117,0.6187410308203711,5251,3969,1282,0.6635129350752261,0.8455266857925103,7,11,Compact MLP,relay_loss_R1,0.8385831314180224,0.643647000604136,0.045851139205173586,-0.019865934471090085
0.7678618857901727,0.7283950617283951,0.7476079648306181,0.6817472698907956,0.5233238959187997,5251,3969,1282,0.5745453552080103,0.8075010832541798,7,11,Compact MLP,relay_loss_R2,0.8385831314180224,0.643647000604136,0.09097516658740434,0.06910164539612573
0.7811120917917035,0.6689342403628118,0.7206840390879479,0.5803432137285491,0.5442955133171313,5251,3969,1282,0.5694711235161425,0.797871432679524,7,11,Compact MLP,relay_loss_R3,0.8385831314180224,0.643647000604136,0.11789909233007456,0.07417587708799356
0.7650951199338296,0.6991685563114135,0.7306477093206951,0.6645865834633385,0.5172909864240375,5251,3969,1282,0.5086816549003608,0.7612876936803292,7,11,Compact MLP,relay_loss_R4,0.8385831314180224,0.643647000604136,0.10793542209732732,0.13496534570377527
0.7627118644067796,0.9322250639386189,0.838991828748993,0.8552036199095022,0.5385107220145583,5236,3910,1326,0.6937463594526931,0.8775331980795467,8,7,Logistic Regression,relay_loss_R1,0.8502340093603744,0.7076236435947584,0.01124218061138138,0.013877284142065238
0.7821645499723909,0.7245524296675192,0.7522570366436537,0.5950226244343891,0.5647649026165651,5236,3910,1326,0.6039250404076641,0.820074531617455,8,7,Logistic Regression,relay_loss_R2,0.8502340093603744,0.7076236435947584,0.09797697271672068,0.10369860318709423
0.7576991600916264,0.761381074168798,0.7595356550580431,0.717948717948718,0.52171617811004,5236,3910,1326,0.5025546516068556,0.7481630243089448,8,7,Logistic Regression,relay_loss_R3,0.8502340093603744,0.7076236435947584,0.09069835430233131,0.20506899198790274
0.7697511476201981,0.8148337595907928,0.7916511367871786,0.7187028657616893,0.5480654469145518,5236,3910,1326,0.5957081081498112,0.8069450152672617,8,7,Logistic Regression,relay_loss_R4,0.8502340093603744,0.7076236435947584,0.05858287257319583,0.11191553544494715
0.775527249947797,0.9498721227621484,0.8538912518680308,0.8107088989441931,0.5695816119089776,5236,3910,1326,0.7135098540695051,0.8769020326448436,8,7,Random Forest,relay_loss_R1,0.8247193783150364,0.7180927968275644,-0.029171873552994443,0.004582942758059372
0.7768681780016793,0.9465473145780051,0.8533548535854277,0.801659125188537,0.5724440946947341,5236,3910,1326,0.7164550809503418,0.8822559374316644,8,7,Random Forest,relay_loss_R2,0.8247193783150364,0.7180927968275644,-0.028635475270391342,0.001637715877222612
0.7758902988129349,0.9695652173913043,0.8619827194179173,0.8257918552036199,0.5718866810938422,5236,3910,1326,0.7137654156685298,0.8744579100556528,8,7,Random Forest,relay_loss_R3,0.8247193783150364,0.7180927968275644,-0.037263341102880876,0.004327381159034638
0.7596613113330438,0.8948849104859335,0.821747299201503,0.834841628959276,0.5300216407633288,5236,3910,1326,0.5637754452558122,0.7978263313213416,8,7,Random Forest,relay_loss_R4,0.8247193783150364,0.7180927968275644,0.0029720791135333657,0.1543173515717522
0.7981843575418994,0.8769820971867007,0.8357299536924202,0.6538461538461539,0.6115679716702734,5236,3910,1326,0.7280292246743277,0.8873224357258086,8,7,XGBoost,relay_loss_R1,0.8304515487000871,0.7492360154764246,-0.005278404992333119,0.021206790802096864
0.7877196986989272,0.8826086956521739,0.8324689422265107,0.7013574660633484,0.5906256147944128,5236,3910,1326,0.7147859261745225,0.8881494993480115,8,7,XGBoost,relay_loss_R2,0.8304515487000871,0.7492360154764246,-0.0020173935264236054,0.034450089301902076
0.7811811370647862,0.9066496163682864,0.8392518939393939,0.748868778280543,0.5788904190438717,5236,3910,1326,0.6849591872948275,0.8590862082191388,8,7,XGBoost,relay_loss_R3,0.8304515487000871,0.7492360154764246,-0.00880034523930684,0.06427682818159708
0.7717011868745637,0.8480818414322251,0.8080906543194833,0.7398190045248869,0.5541314184536691,5236,3910,1326,0.6108176813908723,0.8309423058590937,8,7,XGBoost,relay_loss_R4,0.8304515487000871,0.7492360154764246,0.022360894380603735,0.13841833408555226
0.7972292191435768,0.809462915601023,0.8032994923857868,0.6070889894419306,0.6011869630795462,5236,3910,1326,0.6512014288304344,0.8335885259651286,8,7,Compact MLP,relay_loss_R1,0.8479369494668522,0.6955107953076962,0.04463745708106537,0.0443093664772618
0.780014552510308,0.8225063938618926,0.8006971243620067,0.6840120663650076,0.5692471637484425,5236,3910,1326,0.6282494898411853,0.823229696630276,8,7,Compact MLP,relay_loss_R2,0.8479369494668522,0.6955107953076962,0.04723982510484548,0.06726130546651088
0.7793190416141236,0.7902813299232737,0.7847619047619048,0.6598793363499246,0.5652009967866746,5236,3910,1326,0.6201685356416815,0.8197356852105562,8,7,Compact MLP,relay_loss_R3,0.8479369494668522,0.6955107953076962,0.06317504470494739,0.07534225966601471
0.75213896810993,0.7419437340153453,0.7470065662417922,0.7209653092006033,0.510489212407371,5236,3910,1326,0.547550080429575,0.7953887187646991,8,7,Compact MLP,relay_loss_R4,0.8479369494668522,0.6955107953076962,0.10093038322505998,0.14796071487812124
0.6870748299319728,0.6434984071821604,0.664573052190818,0.5714285714285714,0.5360349178767945,5224,3453,1771,0.5749368424546909,0.7374526113044684,9,12,Logistic Regression,relay_loss_R1,0.7870206489675516,0.6617605816789891,0.12244759677673367,0.0868237392242982
0.669702652022502,0.7240081088908196,0.6957973838018369,0.6962168266516092,0.5138956411196052,5224,3453,1771,0.5411454912078189,0.7049072056879836,9,12,Logistic Regression,relay_loss_R2,0.7870206489675516,0.6617605816789891,0.09122326516571477,0.12061509047117025
0.6539955604883463,0.6825948450622646,0.6679892305512257,0.7041219649915302,0.4892364400353672,5224,3453,1771,0.4990353644642921,0.6770327045685387,9,12,Logistic Regression,relay_loss_R3,0.7870206489675516,0.6617605816789891,0.11903141841632592,0.16272521721469702
0.6926478717523493,0.7257457283521576,0.708810634987979,0.6278938452851497,0.5489259415335039,5224,3453,1771,0.5705728437190681,0.7206826870722811,9,12,Logistic Regression,relay_loss_R4,0.7870206489675516,0.6617605816789891,0.07821001397957261,0.09118773795992097
0.6973769781053545,0.9316536345207066,0.7976692288618894,0.7882552230378317,0.5716992057414374,5224,3453,1771,0.6230144149155972,0.7292370899087197,9,12,Random Forest,relay_loss_R1,0.7764891934633632,0.6299072501051876,-0.021180035398526198,0.006892835189590385
