precision,recall,f1,fpr,balanced_accuracy,n_test,n_attack,n_normal,roc_auc,pr_auc,fold_id,held_out_run,model,condition,feature_budget,placement,threshold_rule,seed,train_time_sec,model_path
0.702314086722085,0.8756302521008403,0.77945393342476,0.748587570621469,0.5635213407396857,5340,3570,1770,0.6617476934276536,0.8021553322965411,3,9,XGBoost,clean,edge_r1,edge,fixed_0.5,42,0.6713945000000052,RTS_Paper/outputs/models/xgboost_edge_r1_fold03.joblib
0.6706326723323891,0.9946778711484594,0.8011280315848843,0.9853107344632769,0.5046835683425913,5340,3570,1770,0.6193071578914051,0.771539992459175,3,9,Compact MLP,clean,edge_r1,edge,fixed_0.5,42,2.2606884170000043,RTS_Paper/outputs/models/compact_mlp_edge_r1_fold03.joblib
0.7096349266089574,1.0,0.8301596037424326,0.9993523316062176,0.5003238341968912,5315,3771,1544,0.492197064315481,0.7083407014250984,4,8,Logistic Regression,clean,edge_r1,edge,fixed_0.5,42,0.5474536250000028,RTS_Paper/outputs/models/logistic_regression_edge_r1_fold04.joblib
0.7232289950576606,0.8149032086979581,0.7663341645885287,0.7616580310880829,0.5266225888049376,5315,3771,1544,0.5490332720530144,0.7343993734234577,4,8,Random Forest,clean,edge_r1,edge,fixed_0.5,42,7.192424000000003,RTS_Paper/outputs/models/random_forest_edge_r1_fold04.joblib
0.7351086194814296,0.8345266507557677,0.7816691505216096,0.7344559585492227,0.5500353461032724,5315,3771,1544,0.565327860011569,0.7468705211406019,4,8,XGBoost,clean,edge_r1,edge,fixed_0.5,42,0.6867148749999998,RTS_Paper/outputs/models/xgboost_edge_r1_fold04.joblib
0.7132947976878613,0.9817024661893397,0.8262470706394376,0.9637305699481865,0.5089859481205765,5315,3771,1544,0.5362196226176589,0.7430245172274995,4,8,Compact MLP,clean,edge_r1,edge,fixed_0.5,42,3.6288872500000053,RTS_Paper/outputs/models/compact_mlp_edge_r1_fold04.joblib
0.6472596245021809,0.9994143484626647,0.7856813996316758,0.999462654486835,0.49997584698791486,5276,3415,1861,0.5293150693553348,0.687757061980273,5,15,Logistic Regression,clean,edge_r1,edge,fixed_0.5,42,0.5380490420000044,RTS_Paper/outputs/models/logistic_regression_edge_r1_fold05.joblib
0.6576812977099237,0.807320644216691,0.7248586827921651,0.7710908113917249,0.5181149164124831,5276,3415,1861,0.5625943796648947,0.7055220424430624,5,15,Random Forest,clean,edge_r1,edge,fixed_0.5,42,7.646320457999998,RTS_Paper/outputs/models/random_forest_edge_r1_fold05.joblib
0.6697226678890672,0.8556368960468521,0.7513499614296735,0.7743148844707146,0.5406610057880687,5276,3415,1861,0.582415191064487,0.7076085739457184,5,15,XGBoost,clean,edge_r1,edge,fixed_0.5,42,0.7059393329999963,RTS_Paper/outputs/models/xgboost_edge_r1_fold05.joblib
0.6472052067381318,0.9900439238653002,0.7827294825790022,0.9903277807630306,0.49985807155113476,5276,3415,1861,0.5100895864327732,0.6697957769129104,5,15,Compact MLP,clean,edge_r1,edge,fixed_0.5,42,2.190308666,RTS_Paper/outputs/models/compact_mlp_edge_r1_fold05.joblib
0.7811134334030021,0.998300145701797,0.8764524037949046,0.9991326973113617,0.4995837241952177,5271,4118,1153,0.4970341533605136,0.7882807673370904,6,13,Logistic Regression,clean,edge_r1,edge,fixed_0.5,42,0.35641308400001037,RTS_Paper/outputs/models/logistic_regression_edge_r1_fold06.joblib
