precision,recall,f1,fpr,balanced_accuracy,n_test,n_attack,n_normal,roc_auc,pr_auc,fold_id,held_out_run,model,threshold_rule,threshold_value,alerts_per_1000,false_alarms_per_1000,misses_per_1000_attacks
0.6547058823529411,0.9777452415812592,0.7842630651790957,0.9462654486835035,0.5157398964488779,5276,3415,1861,0.7156952881171115,0.8349183781053917,5,15,Logistic Regression,fixed_0.5,0.5,966.6413949962092,333.7755875663381,22.25475841874085
0.6473265073947668,0.9997071742313324,0.7858211531821844,0.999462654486835,0.5001222598722487,5276,3415,1861,0.7156952881171115,0.8349183781053917,5,15,Logistic Regression,max_f1,0.0010743638411345132,999.6209249431387,352.5398028809704,0.29282576866764276
0.8221635883905013,0.4562225475841874,0.5868173258003766,0.18108543793659324,0.637568554823797,5276,3415,1861,0.7156952881171115,0.8349183781053917,5,15,Logistic Regression,max_youden_j,0.7327348104057153,359.17361637604245,63.87414708112206,543.7774524158125
0.8612143742255266,0.40702781844802344,0.5527937959832969,0.12036539494895218,0.6433312117495357,5276,3415,1861,0.7156952881171115,0.8349183781053917,5,15,Logistic Regression,constrained_fpr_10pct,0.7494771724228334,305.91357088703563,42.45640636846096,592.9721815519766
0.72139546230788,0.8658857979502196,0.7870641469257387,0.6136485760343902,0.6261186109579148,5276,3415,1861,0.720690634531884,0.8128033750966475,5,15,Random Forest,fixed_0.5,0.5,776.9143290371494,216.4518574677786,134.1142020497804
0.7554395126196692,0.7625183016105417,0.7589624016321772,0.45298226759806554,0.654768017006238,5276,3415,1861,0.720690634531884,0.8128033750966475,5,15,Random Forest,max_f1,0.62,653.3358605003791,159.78013646702047,237.48169838945827
0.7554395126196692,0.7625183016105417,0.7589624016321772,0.45298226759806554,0.654768017006238,5276,3415,1861,0.720690634531884,0.8128033750966475,5,15,Random Forest,max_youden_j,0.62,653.3358605003791,159.78013646702047,237.48169838945827
0.7554395126196692,0.7625183016105417,0.7589624016321772,0.45298226759806554,0.654768017006238,5276,3415,1861,0.720690634531884,0.8128033750966475,5,15,Random Forest,constrained_fpr_10pct,0.62,653.3358605003791,159.78013646702047,237.48169838945827
0.7246055226824457,0.8606149341142021,0.7867755320572882,0.600214938205266,0.630199997954468,5276,3415,1861,0.7414479848756513,0.8467696496342644,5,15,XGBoost,fixed_0.5,0.5,768.7642153146323,211.7134192570129,139.38506588579793
0.7406225059856345,0.8152269399707174,0.776136046835796,0.5239118753358409,0.6456575323174383,5276,3415,1861,0.7414479848756513,0.8467696496342644,5,15,XGBoost,max_f1,0.572228193283081,712.4715693707354,184.79909021986353,184.77306002928256
0.764336917562724,0.7493411420204978,0.7567647493715807,0.4239656098871574,0.6626877660666701,5276,3415,1861,0.7414479848756513,0.8467696496342644,5,15,XGBoost,max_youden_j,0.6533751487731934,634.5716451857468,149.5451099317665,250.65885797950222
0.7406616862326574,0.8128843338213763,0.7750942342593885,0.522299838796346,0.6452922475125151,5276,3415,1861,0.7414479848756513,0.8467696496342644,5,15,XGBoost,constrained_fpr_10pct,0.5746970176696777,710.3866565579984,184.23047763457166,187.1156661786237
0.6858012611437269,0.9235724743777453,0.7871225355627651,0.7764642665233745,0.5735541039271854,5276,3415,1861,0.721578552754663,0.8401984937689448,5,15,Compact MLP,fixed_0.5,0.5,871.683093252464,273.8817285822593,76.42752562225476
0.6818278427205101,0.939385065885798,0.7901477832512315,0.8044062332079527,0.5674894163389226,5276,3415,1861,0.721578552754663,0.8401984937689448,5,15,Compact MLP,max_f1,0.46959356011307973,891.7740712661106,283.73768006065205,60.61493411420205
0.776495278069255,0.6500732064421669,0.7076824992030603,0.3433637829124127,0.6533547117648771,5276,3415,1861,0.721578552754663,0.8401984937689448,5,15,Compact MLP,max_youden_j,0.7271228751697906,541.8877937831691,121.1144806671721,349.9267935578331
0.8342827550491974,0.47174231332357247,0.6026936026936027,0.17195056421278881,0.6498958745553918,5276,3415,1861,0.721578552754663,0.8401984937689448,5,15,Compact MLP,constrained_fpr_10pct,0.817797737933422,365.9969673995451,60.65200909780136,528.2576866764275
0.7908432792017218,0.9815444390480816,0.8759345541228736,0.9271465741543798,0.5271989324468509,5271,4118,1153,0.6542941592492418,0.8842378122825785,6,13,Logistic Regression,fixed_0.5,0.5,969.6452286093721,202.8078163536331,18.455560951918407
0.781214421252372,0.9997571636716853,0.8770771197273115,1.0,0.49987858183584266,5271,4118,1153,0.6542941592492418,0.8842378122825785,6,13,Logistic Regression,max_f1,0.0011799289663123383,999.8102826788086,218.74407133371275,0.24283632831471588
0.8535864978902954,0.49125789218067023,0.6236128236744759,0.30095403295750217,0.595151929611584,5271,4118,1153,0.6542941592492418,0.8842378122825785,6,13,Logistic Regression,max_youden_j,0.7045068261348143,449.63005122367673,65.8319104534244,508.7421078193298
0.9183908045977012,0.38805245264691596,0.5455786958006146,0.12315698178664354,0.6324477354301362,5271,4118,1153,0.6542941592492418,0.8842378122825785,6,13,Logistic Regression,constrained_fpr_10pct,0.7431491200753427,330.1081388730791,26.93985960918232,611.947547353084
