precision,recall,f1,fpr,balanced_accuracy,n_test,n_attack,n_normal,roc_auc,pr_auc,model
0.7129143718175205,0.985987100946769,0.8275045798246474,0.9730122391476622,0.5064874308995534,78377,55663,22714,0.5482395978993391,0.7500884080830587,Compact MLP
0.7097203217514738,0.9970357328925857,0.8291946810100105,0.9993396143347715,0.49884805927890713,78377,55663,22714,0.5213797206525728,0.7312901625950373,Logistic Regression
0.7258439229749747,0.8363185599051435,0.7771749111003523,0.77410407678084,0.5311072415621517,78377,55663,22714,0.5629774824769516,0.7534103733413526,Random Forest
0.7321058688147296,0.8572121516986149,0.7897350171303729,0.7686889143259663,0.5442616186863243,78377,55663,22714,0.5786833980261008,0.7678290403833395,XGBoost
