precision,recall,f1,fpr,balanced_accuracy,n_test,n_attack,n_normal,roc_auc,pr_auc,model
0.7432871532803592,0.9041014677613496,0.8158451474843761,0.7652108831557629,0.5694452923027933,78377,55663,22714,0.6830261384370802,0.8498656055797567,Compact MLP
0.7192153436842315,0.9761601063543107,0.8282169313782276,0.9339174077661354,0.5211213492940876,78377,55663,22714,0.686204787970355,0.8543507370818684,Logistic Regression
0.7601282193693765,0.8605536891651546,0.8072295247724974,0.6654926477062605,0.5975305207294471,78377,55663,22714,0.6776212244982851,0.8262878946811412,Random Forest
0.7623582401672967,0.8514093742701615,0.8044267915945276,0.6503918288280356,0.600508772721063,78377,55663,22714,0.7021429634069835,0.8640078663437799,XGBoost
