precision,recall,f1,fpr,balanced_accuracy,n_test,n_attack,n_normal,roc_auc,pr_auc,fold_id,held_out_run,model,condition,feature_budget,placement,threshold_rule,seed,train_time_sec,model_path
0.6547058823529411,0.9777452415812592,0.7842630651790957,0.9462654486835035,0.5157398964488779,5276,3415,1861,0.7156952881171115,0.8349183781053917,5,15,Logistic Regression,clean,128,central,fixed_0.5,42,5.1766835409999885,RTS_Paper/outputs/models/logistic_regression_fold05.joblib
0.72139546230788,0.8658857979502196,0.7870641469257387,0.6136485760343902,0.6261186109579148,5276,3415,1861,0.720690634531884,0.8128033750966475,5,15,Random Forest,clean,128,central,fixed_0.5,42,16.904756958999997,RTS_Paper/outputs/models/random_forest_fold05.joblib
0.7246055226824457,0.8606149341142021,0.7867755320572882,0.600214938205266,0.630199997954468,5276,3415,1861,0.7414479848756513,0.8467696496342644,5,15,XGBoost,clean,128,central,fixed_0.5,42,2.1224459999999965,RTS_Paper/outputs/models/xgboost_fold05.joblib
0.6858012611437269,0.9235724743777453,0.7871225355627651,0.7764642665233745,0.5735541039271854,5276,3415,1861,0.721578552754663,0.8401984937689448,5,15,Compact MLP,clean,128,central,fixed_0.5,42,4.057807832999998,RTS_Paper/outputs/models/compact_mlp_fold05.joblib
0.7908432792017218,0.9815444390480816,0.8759345541228736,0.9271465741543798,0.5271989324468509,5271,4118,1153,0.6542941592492418,0.8842378122825785,6,13,Logistic Regression,clean,128,central,fixed_0.5,42,5.1735216250000065,RTS_Paper/outputs/models/logistic_regression_fold06.joblib
0.8177328316086547,0.8443419135502671,0.8308243727598567,0.6721595836947094,0.5860911649277788,5271,4118,1153,0.6486549015659888,0.8579116201920106,6,13,Random Forest,clean,128,central,fixed_0.5,42,17.211686583000017,RTS_Paper/outputs/models/random_forest_fold06.joblib
0.8223303219828585,0.8620689655172413,0.8417308832246592,0.6652211621856028,0.5984239016658193,5271,4118,1153,0.7029166054135021,0.9023367547030368,6,13,XGBoost,clean,128,central,fixed_0.5,42,2.114978750000006,RTS_Paper/outputs/models/xgboost_fold06.joblib
0.8112760921024317,0.9154929577464789,0.8602395892755277,0.7606244579358196,0.5774342499053297,5271,4118,1153,0.6835080224445637,0.8942879776588537,6,13,Compact MLP,clean,128,central,fixed_0.5,42,4.807461958000005,RTS_Paper/outputs/models/compact_mlp_fold06.joblib
0.7669998040368411,0.9861426051902242,0.8628747795414462,0.9274570982839313,0.5293427534531464,5251,3969,1282,0.7121722208268528,0.8844832197999938,7,11,Logistic Regression,clean,128,central,fixed_0.5,42,5.253588124999993,RTS_Paper/outputs/models/logistic_regression_fold07.joblib
0.7936798717655141,0.873267825648778,0.831573896353167,0.702808112324493,0.5852298566621426,5251,3969,1282,0.6622332240228384,0.8505564704622282,7,11,Random Forest,clean,128,central,fixed_0.5,42,19.333717541999988,RTS_Paper/outputs/models/random_forest_fold07.joblib
0.7927797833935019,0.8299319727891157,0.810930576070901,0.671606864274571,0.5791625542572724,5251,3969,1282,0.6690918581565636,0.8747008861307127,7,11,XGBoost,clean,128,central,fixed_0.5,42,2.2724985829999866,RTS_Paper/outputs/models/xgboost_fold07.joblib
0.7735206470838655,0.9155958679768204,0.8385831314180224,0.8299531981279251,0.5428213349244476,5251,3969,1282,0.643647000604136,0.8427257540150741,7,11,Compact MLP,clean,128,central,fixed_0.5,42,4.16635979199998,RTS_Paper/outputs/models/compact_mlp_fold07.joblib
